coreid,identifiedBy,identifiedByID,dateIdentified,identificationQualifier,scientificName,identificationIsCurrent,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordId,modified
23729680,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:54c56890-4752-4059-958e-4722dc933a4e,"2020-02-13 13:52:16"
23729681,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:be259fd4-d43d-44e0-8518-df380204ecc6,"2020-02-13 13:52:16"
23729682,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:338c941e-81c7-4664-b48c-b1f698572aff,"2020-02-13 13:52:16"
23729683,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:2e9c748e-ad67-4006-bbc2-13c6c5ce1c32,"2020-02-13 13:52:16"
23729684,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:fbec83a9-6405-4ab3-b15d-6f35e10ade10,"2020-02-13 13:52:16"
23729685,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:0b326158-f374-4ef5-a517-debd3976eb9c,"2020-02-13 13:52:16"
23729686,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:ff69b36e-7a1d-4a5e-9c92-cd1c2d539b2b,"2020-02-13 13:52:16"
23729687,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:869e1771-231f-4c16-a16e-1a1f790284eb,"2020-02-13 13:52:16"
23729688,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:3daea019-4aca-4057-a158-91e5cf93660a,"2020-02-13 13:52:16"
23729689,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:df96e896-feb9-4da4-b556-6a4eb4df686e,"2020-02-13 13:52:16"
23729690,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:9d08fc3b-462f-4612-b4a3-55fd6b7bd722,"2020-02-13 13:52:16"
23729691,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:e3ba5f88-0cd0-4e1f-a2f0-7bf616202c2a,"2020-02-13 13:52:16"
23729692,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:0e7c1b9c-c7d8-45f2-bc53-9a9e2d6c2da9,"2020-02-13 13:52:16"
23729693,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:11fd888e-4a67-4360-a814-2d06d5e2d225,"2020-02-13 13:52:16"
23729694,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:96e128d6-55a3-48fa-b66a-44b947dbbfbe,"2020-02-13 13:52:16"
23729695,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:304f6d23-8bfd-4279-8b7f-bc651f1f724d,"2020-02-13 13:52:16"
23729696,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:a7628493-e7e4-47b9-b733-78350e09bde3,"2020-02-13 13:52:16"
23729697,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:765e7590-79c6-43e8-8d3d-45b2d8a6ea63,"2020-02-13 13:52:16"
23729698,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:9d878fec-b327-478d-a1c2-d6657cc1adc6,"2020-02-13 13:52:16"
23729699,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:63c139c0-eced-4307-b4f3-1cba30864e09,"2020-02-13 13:52:16"
23729700,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:14fbe01f-2a5d-4809-a9a0-f0c3f62aaa2e,"2020-02-13 13:52:16"
23729701,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:fc61b8c8-814b-4b0a-9fe2-e9cd9fc9a101,"2020-02-13 13:52:16"
23729702,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:1a2dfeaa-842d-446a-a871-ea248366d352,"2020-02-13 13:52:16"
23729703,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:ca12008d-2d45-487d-948a-d20d9d2d4838,"2020-02-13 13:52:16"
23729704,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:22bac43d-8297-4293-9187-dcff53a1c7c9,"2020-02-13 13:52:16"
23729705,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:0b02697b-8cf8-47c3-a3b0-8b505ebba4b6,"2020-02-13 13:52:16"
23729706,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:6567966d-cf61-4d98-9e2f-b496e7a1928a,"2020-02-13 13:52:16"
23729707,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:99a2a091-5f71-4536-82ce-7c7d804a8689,"2020-02-13 13:52:16"
23729708,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:fe39e218-83af-4cfc-8abb-c8c46df4be56,"2020-02-13 13:52:16"
23729709,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:72cd21be-a3dc-489a-a3cb-35d142e0584e,"2020-02-13 13:52:16"
23729710,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:49eded73-8635-475b-93bf-281eec2e7698,"2020-02-13 13:52:16"
23729711,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:a553ee9a-4809-4011-ad4e-308ccef421a6,"2020-02-13 13:52:16"
23729712,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:a62b2619-9980-49f0-8f70-5d730b2c83fa,"2020-02-13 13:52:16"
23729713,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:497631b8-cffb-4d04-9650-932060338ff6,"2020-02-13 13:52:16"
23729714,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:585fc958-f451-4597-9f50-20bae032be61,"2020-02-13 13:52:16"
23729715,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:03b286b1-3547-4520-bd89-b2a7a4824019,"2020-02-13 13:52:16"
23729716,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:cad80752-9f96-4089-9dba-b9b4b25f43fd,"2020-02-13 13:52:16"
23729717,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:421e4876-8878-4391-bf64-178f279f32e7,"2020-02-13 13:52:16"
23729718,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:a9b34129-639a-4e96-99fc-54aa48746b5f,"2020-02-13 13:52:16"
23729719,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:4040989c-0fe5-4470-9934-1a37f45c3401,"2020-02-13 13:52:16"
23729720,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:7678f4b9-a454-4fdb-8341-6db2c1dca517,"2020-02-13 13:52:16"
23729721,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:b024013f-06b3-410d-af3d-388c720845be,"2020-02-13 13:52:16"
23729722,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:2ba996d1-98dc-43a1-81f9-b883002e5e4b,"2020-02-13 13:52:16"
23729723,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:a6cdcb64-c15c-44db-ae9b-fcd71a2a55dc,"2020-02-13 13:52:16"
23729724,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:4c89dc29-e502-4be5-9149-287ab260bc39,"2020-02-13 13:52:16"
23729725,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:e813249b-6b7c-4bec-b40f-a08dbe216de7,"2020-02-13 13:52:16"
23729726,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:d0ad01e4-e9a6-4f0d-89b9-aa2f2bb115da,"2020-02-13 13:52:16"
23729727,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:0d718721-5546-4905-8606-d2eb83ba1a71,"2020-02-13 13:52:16"
23729728,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:736ccb90-6c61-459e-a642-ce9c2fd4e0c5,"2020-02-13 13:52:16"
23729729,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:46cfb8ca-ebc1-4a99-9f25-d5aa56a524e1,"2020-02-13 13:52:16"
23729730,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:4558f98c-51c3-475f-8f98-9a7609f9c9f1,"2020-02-13 13:52:16"
23729731,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:52437e01-c31a-420a-b28d-e5f2b4b7e044,"2020-02-13 13:52:16"
23729732,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:ede5abf8-f5a6-47ee-a5c3-563640863f1b,"2020-02-13 13:52:16"
23729733,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:b68ca516-498a-49ef-9904-bf8150f2a88c,"2020-02-13 13:52:16"
23729734,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:dc4cde26-2969-4300-9c5d-e19cfb10f0dd,"2020-02-13 13:52:16"
23729735,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:880c9818-f430-4731-b8bd-3014d2ef6333,"2020-02-13 13:52:16"
23729736,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:04236113-648a-468b-ad64-9013db53dde5,"2020-02-13 13:52:16"
23729737,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:20bbce1c-5271-4189-a831-6470dbbc7e61,"2020-02-13 13:52:16"
23729738,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:035e4e7c-ee26-4087-9379-68fbdf2682aa,"2020-02-13 13:52:16"
23729739,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:e40813db-699b-4531-b9f0-aa78cd5dabf9,"2020-02-13 13:52:16"
23729740,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:893bd92a-5127-46f9-8879-a1af29e6f353,"2020-02-13 13:52:16"
23729741,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:0d663d31-7ba9-45a8-ac91-70c45b5875a7,"2020-02-13 13:52:16"
23729742,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:786454f7-a40a-4a27-9951-a8564d9d066b,"2020-02-13 13:52:16"
23729743,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:13978872-c362-4a59-87ea-6793bd1c777c,"2020-02-13 13:52:16"
23729744,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:3157a780-86dd-4ffe-8c38-cd0addb116dc,"2020-02-13 13:52:16"
23729745,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:7b9f9a74-a2fa-4481-9745-4ed9f7926e18,"2020-02-13 13:52:16"
23729746,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:78cbf640-fa04-4953-9f6f-c356e2d080a7,"2020-02-13 13:52:16"
23729747,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:4e156f03-26e7-4b29-910d-1d945279e257,"2020-02-13 13:52:16"
23729748,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:53438da0-04b5-4c4d-973a-903938299b3b,"2020-02-13 13:52:16"
23729749,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:5ef00f8a-fe65-44b3-a054-5112f9d441e5,"2020-02-13 13:52:16"
23729750,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:51371538-6cdb-46f5-9814-8b85f7d9f037,"2020-02-13 13:52:16"
23729751,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:a5696191-9271-4ebc-bb42-c1095ad630f3,"2020-02-13 13:52:16"
23729752,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:288d74fb-c93c-49ba-ad14-fceba71e4d66,"2020-02-13 13:52:16"
23729753,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:a2d190b1-b9ee-42e6-9649-eaad9fdd8471,"2020-02-13 13:52:16"
23729754,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:849550e3-8956-43bb-9fb5-96ef02d1f3c1,"2020-02-13 13:52:16"
23729755,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:75dcf373-c64f-4396-b46c-e5d126749e21,"2020-02-13 13:52:16"
23729756,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:78d332b4-20c5-4ffa-ab22-20e6e65d993e,"2020-02-13 13:52:16"
23729757,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:353e0fab-b3a6-4dc1-8617-5d9f4f0f1ab4,"2020-02-13 13:52:16"
23729758,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:317f6510-48eb-4719-bee4-16f2bbd34c27,"2020-02-13 13:52:16"
23729759,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:7ef65460-3441-4a32-8e19-ed4b1137339c,"2020-02-13 13:52:16"
23729760,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:79b34326-1d95-4914-afd6-fd5589309fc1,"2020-02-13 13:52:16"
23729761,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:5fb18a92-b346-4340-9a64-e626bae2c02f,"2020-02-13 13:52:16"
23729762,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:e72348ca-bbc9-4732-b65d-5d4ccfd86f10,"2020-02-13 13:52:16"
23729763,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:15455a4a-71a6-48f9-a8b2-d877a7674f6c,"2020-02-13 13:52:16"
23729764,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:2f140096-e8d1-4b4d-b185-95777265e36f,"2020-02-13 13:52:16"
23729765,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:85c3a1e9-79ab-4d18-a931-102f50907d37,"2020-02-13 13:52:16"
23729766,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:7419c276-d527-4bbf-8f66-0debbe650ffe,"2020-02-13 13:52:16"
23729767,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:05c37e03-8907-4adc-aeb7-1df9872963d7,"2020-02-13 13:52:16"
23729768,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:dfbd7747-d0ff-4056-870c-783d2a5b3fdb,"2020-02-13 13:52:16"
23729769,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:ee96bdbb-cf5e-496e-9901-8970295eb777,"2020-02-13 13:52:16"
23729770,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:a1e0821f-7c85-4ffa-a80d-67289cd16572,"2020-02-13 13:52:16"
23729771,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:67cba07a-5946-407f-9c70-984c224e0033,"2020-02-13 13:52:16"
23729772,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:7415903c-e5db-4e9e-971f-23061ddc698e,"2020-02-13 13:52:16"
23729773,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:836a3632-f178-40da-a4ca-2feebe5b9d4e,"2020-02-13 13:52:16"
23729774,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:be66254b-1262-4b81-b265-055513b0d460,"2020-02-13 13:52:16"
23729775,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:aa92a910-f7ca-4239-b2fb-3733c80db4ee,"2020-02-13 13:52:16"
23729776,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:926052b9-a32e-41dc-8434-035b929aaba5,"2020-02-13 13:52:16"
23729777,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:a3d7e965-85a1-4e8d-89b0-5690fb46f448,"2020-02-13 13:52:16"
23729778,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:521d6cb9-ff5b-4fe4-996e-c01119a1c9ef,"2020-02-13 13:52:16"
23729779,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:c1c775bb-430c-46ba-9877-6121818837d7,"2020-02-13 13:52:16"
23729780,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:e2161f1c-a1d9-4b01-aab8-c7907d004ab4,"2020-02-13 13:52:16"
23729781,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:fe7ea0aa-b36f-4659-920b-3c0b96e62ab2,"2020-02-13 13:52:16"
23729782,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:98dda7a2-81f2-45fc-a1d3-c0eaaaa53c5d,"2020-02-13 13:52:16"
23729783,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:193af39a-2d30-40a6-b8fd-59259a4aa9a1,"2020-02-13 13:52:16"
23729784,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:e4f8b66e-f1c5-41c7-b75e-f65e01c9ebdd,"2020-02-13 13:52:16"
23729785,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:3ed19052-4d29-457f-9950-24d0228ce110,"2020-02-13 13:52:16"
23729786,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:30859540-e972-4f13-9388-1f0e5ef00010,"2020-02-13 13:52:16"
23729787,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:1ab68335-67ea-494c-b6b4-96034135e4d5,"2020-02-13 13:52:16"
23729788,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:6592e771-2241-4554-83da-2e90ca9abb71,"2020-02-13 13:52:16"
23729789,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:0754a106-ee3c-466b-9a77-3b6e2a6be0cb,"2020-02-13 13:52:16"
23729790,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:30b00c20-8f68-4d17-b5d4-ac5297647827,"2020-02-13 13:52:16"
23729791,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:53db26ce-779d-4940-8ae1-c1cc75ba05f1,"2020-02-13 13:52:16"
23729792,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:17b8c28c-5d0e-4b1a-85d9-2fa996a513e5,"2020-02-13 13:52:16"
23729793,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:2890ae3c-ea76-4f1c-9444-6430e3fa951c,"2020-02-13 13:52:16"
23729794,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:1541c183-588d-409f-9d23-4b50ec37300e,"2020-02-13 13:52:16"
23729795,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:1dbc5b0a-b506-483c-bc68-92337a730bdb,"2020-02-13 13:52:16"
23729796,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:51d64547-35d7-4bb8-acde-21bbb66f9f5c,"2020-02-13 13:52:16"
23729797,"not specified",,2002-07-24,,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:2591ccb6-d634-4290-82e9-f91be795997f,"2020-05-27 10:57:17"
23729797,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:16660c4d-c058-48f5-906b-98423451632e,"2020-02-13 13:52:16"
23729798,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:afd91052-6b78-4fbb-8e78-31b1cb6bfa66,"2020-02-13 13:52:16"
23729799,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:8eeb5cb6-2d0a-407a-bb67-863a01bc8f70,"2020-02-13 13:52:16"
23729800,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:8c8f0b54-af64-4f11-90cd-904e362ab5dd,"2020-02-13 13:52:16"
23729801,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:870fdf4e-c1e5-4639-9fda-100898b3247a,"2020-02-13 13:52:16"
23729802,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:92511a8c-beab-4362-a87d-2f68fd64585d,"2020-02-13 13:52:16"
23729803,"not specified",,"not specified",,"Prunus americana Marshall",0,Marshall,,,,,,,urn:uuid:51add38b-d086-48fb-b62e-f305b4307645,"2020-02-13 13:52:16"
