"","specificEpithet","id","references","obs_number","pental_lengh_mm","who_done_it","note"
"1645","munsoniana",19451488,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451488",1,3.5,"SC","only 7"
"1646","munsoniana",19451488,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451489",2,4.257,"SC",""
"1647","munsoniana",19451488,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451490",3,3.202,"SC",""
"1648","munsoniana",19451488,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451491",4,2.574,"SC",""
"1649","munsoniana",19451488,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451492",5,4.423,"SC",""
"1650","munsoniana",19451488,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451493",6,3.473,"SC",""
"1651","munsoniana",19451488,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451494",7,3.536,"SC",""
"1652","munsoniana",19451485,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451485",1,4.031,"SC",""
"1653","munsoniana",19451485,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451486",2,4.61,"SC",""
"1654","munsoniana",19451485,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451487",3,3.808,"SC",""
"1655","munsoniana",19451485,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451488",4,4.008,"SC",""
"1656","munsoniana",19451485,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451489",5,4.031,"SC",""
"1657","munsoniana",19451485,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451490",6,4.5,"SC",""
"1658","munsoniana",19451485,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451491",7,2.55,"SC",""
"1659","munsoniana",19451485,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451492",8,4.279,"SC",""
"1660","munsoniana",19451485,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451493",9,5,"SC",""
"1661","munsoniana",19451485,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451494",10,3.889,"SC",""
"1662","munsoniana",3848967,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848967",1,4.208,"SC","only 5"
"1663","munsoniana",3848967,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848968",2,3.089,"SC",""
"1664","munsoniana",3848967,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848969",3,3.545,"SC",""
"1665","munsoniana",3848967,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848970",4,3.386,"SC",""
"1666","munsoniana",3848967,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848971",5,3.332,"SC",""
"1667","munsoniana",6816190,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816190",1,5.971,"SC",""
"1668","munsoniana",6816190,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816191",2,4.055,"SC",""
"1669","munsoniana",6816190,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816192",3,3.817,"SC",""
"1670","munsoniana",6816190,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816193",4,5.006,"SC",""
"1671","munsoniana",6816190,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816194",5,3.817,"SC",""
"1672","munsoniana",6816190,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816195",6,3.991,"SC",""
"1673","munsoniana",6816190,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816196",7,2.381,"SC",""
"1674","munsoniana",6816190,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816197",8,3.727,"SC",""
"1675","munsoniana",6816190,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816198",9,5.006,"SC",""
"1676","munsoniana",6816190,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816199",10,3.839,"SC",""
"1677","munsoniana",21268902,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268902",1,4.369,"SC",""
"1678","munsoniana",21268902,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268903",2,3.832,"SC",""
"1679","munsoniana",21268902,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268904",3,4.864,"SC",""
"1680","munsoniana",21268902,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268905",4,4.914,"SC",""
"1681","munsoniana",21268902,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268906",5,4.119,"SC",""
"1682","munsoniana",21268902,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268907",6,4.009,"SC",""
"1683","munsoniana",21268902,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268908",7,4.322,"SC",""
"1684","munsoniana",21268902,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268909",8,5.783,"SC",""
"1685","munsoniana",21268902,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268910",9,5.545,"SC",""
"1686","munsoniana",21268902,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268911",10,4.988,"SC",""
"1687","munsoniana",13271296,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271296",1,4.038,"SC",""
"1688","munsoniana",13271296,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271297",2,4.608,"SC",""
"1689","munsoniana",13271296,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271298",3,4.961,"SC",""
"1690","munsoniana",13271296,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271299",4,4.16,"SC",""
"1691","munsoniana",13271296,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271300",5,4.241,"SC",""
"1692","munsoniana",13271296,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271301",6,3.201,"SC",""
"1693","munsoniana",13271296,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271302",7,4.068,"SC",""
"1694","munsoniana",13271296,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271303",8,4.45,"SC",""
"1695","munsoniana",13271296,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271304",9,5.481,"SC",""
"1696","munsoniana",13271296,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271305",10,3.807,"SC",""
"1697","munsoniana",22620154,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620154",1,5.225,"SC",""
"1698","munsoniana",22620154,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620155",2,3.952,"SC",""
"1699","munsoniana",22620154,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620156",3,3.675,"SC",""
"1700","munsoniana",22620154,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620157",4,3.428,"SC",""
"1701","munsoniana",22620154,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620158",5,4.685,"SC",""
"1702","munsoniana",22620154,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620159",6,5.612,"SC",""
"1703","munsoniana",22620154,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620160",7,4.339,"SC",""
"1704","munsoniana",22620154,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620161",8,5.197,"SC",""
"1705","munsoniana",22620154,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620162",9,4.16,"SC",""
"1706","munsoniana",22620154,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620163",10,4.001,"SC",""
"1707","munsoniana",12911714,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911714",1,2.947,"SC",""
"1708","munsoniana",12911714,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911715",2,2.781,"SC",""
"1709","munsoniana",12911714,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911716",3,2.977,"SC",""
"1710","munsoniana",12911714,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911717",4,3.626,"SC",""
"1711","munsoniana",12911714,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911718",5,3.397,"SC",""
"1712","munsoniana",12911714,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911719",6,4.146,"SC",""
"1713","munsoniana",12911714,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911720",7,4.804,"SC",""
"1714","munsoniana",12911714,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911721",8,4.537,"SC",""
"1715","munsoniana",12911714,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911722",9,5.894,"SC",""
"1716","munsoniana",12911714,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911723",10,4.059,"SC",""
"1717","texana",5734266,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734266",1,5.893,"SC",""
"1718","texana",5734266,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734267",2,4.859,"SC",""
"1719","texana",5734266,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734268",3,4.851,"SC",""
"1720","texana",5734266,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734269",4,4.779,"SC",""
"1721","texana",5734266,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734270",5,4.581,"SC",""
"1722","texana",5734266,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734271",6,5.008,"SC",""
"1723","texana",5734266,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734272",7,4.946,"SC",""
"1724","texana",5734266,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734273",8,5,"SC",""
"1725","texana",5734266,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734274",9,3.859,"SC",""
"1726","texana",5734266,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734275",10,3.778,"SC",""
"1727","texana",13497914,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497914",1,2.222,"SC","only 4"
"1728","texana",13497914,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497915",2,2.846,"SC",""
"1729","texana",13497914,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497916",3,5.207,"SC",""
"1730","texana",13497914,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497917",4,3.881,"SC",""
"1731","texana",19452747,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452747",1,1.86,"SC","only 2"
"1732","texana",19452747,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452748",2,1.667,"SC",""
"1733","texana",13283622,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283622",1,2.301,"SC",""
"1734","texana",13283622,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283623",2,2.546,"SC",""
"1735","texana",13283622,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283624",3,2.451,"SC",""
"1736","texana",13283622,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283625",4,2.439,"SC",""
"1737","texana",13283622,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283626",5,2.451,"SC",""
"1738","texana",13283622,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283627",6,2.209,"SC",""
"1739","texana",13283622,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283628",7,2.209,"SC",""
"1740","texana",13283622,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283629",8,2.546,"SC",""
"1741","texana",13283622,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283630",9,2.683,"SC",""
"1742","texana",13283622,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283631",10,3.492,"SC",""
"1743","texana",19452746,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452746",1,3.322,"SC","only 5"
"1744","texana",19452746,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452747",2,3.833,"SC",""
"1745","texana",19452746,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452748",3,2.432,"SC",""
"1746","texana",19452746,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452749",4,3.094,"SC",""
"1747","texana",19452746,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452750",5,2.973,"SC",""
"1748","texana",19452744,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452744",1,2.574,"SC","only 7"
"1749","texana",19452744,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452745",2,2.358,"SC",""
"1750","texana",19452744,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452746",3,2.062,"SC",""
"1751","texana",19452744,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452747",4,2.305,"SC",""
"1752","texana",19452744,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452748",5,2.5,"SC",""
"1753","texana",19452744,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452749",6,3.536,"SC",""
"1754","texana",19452744,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452750",7,3.553,"SC",""
"1755","maritima",20412420,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412420",1,4.083,"SC",""
"1756","maritima",20412420,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412421",2,4.767,"SC",""
"1757","maritima",20412420,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412422",3,4.433,"SC",""
