specificEpithet,id,institutionCode,year,month,day,eventDate,stateProvince,county,references,lon,lat,geoclass,flowers,leaves,bbch.f,bbch.v,doy,bbch.v.scale,species,YEAR.hin
rivularis,22620300,KANU,1969,4,24,4/24/69,Kansas,Chautauqua,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620300,-96.45426,37.10416,geo_referenced,Y,Y,65,17,114,5,rivularis,0
rivularis,25160676,SAT,1973,3,26,3/26/73,Texas,kerr,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160676,-99.3564152,30.03887905,county_centroid,Y,Y,65,15,85,4,rivularis,0
rivularis,24925274,BRIT,1992,3,11,3/11/92,Texas,hays,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24925274,-98.02950935,30.0534488,county_centroid,Y,Y,65,9,71,2,rivularis,12
rivularis,11588894,IND,1950,5,7,5/7/50,Indiana,Jay,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11588894,-85.149101,40.393679,geo_referenced,Y,Y,65,15,127,4,rivularis,0
rivularis,15369824,NCU,2004,4,1,4/1/04,North Carolina,Orange,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369824,-79.218885,35.928997,geo_referenced,Y,Y,65,11,92,3,rivularis,24
rivularis,13793115,COLO,1991,5,8,5/8/91,Colorado,Baca,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13793115,-102.97424,37.14864,geo_referenced,Y,Y,67,17,128,5,rivularis,11
rivularis,5734228,LSU,1997,3,29,3/29/97,Texas,crockett,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734228,-101.4121788,30.70523597,county_centroid,Y,Y,65,17,88,5,rivularis,17
rivularis,25160672,SAT,1977,4,2,4/2/77,Texas,kerr,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160672,-99.3564152,30.03887905,county_centroid,Y,Y,65,11,92,3,rivularis,0
rivularis,19452602,UCHT,2002,3,19,3/19/02,Texas,williamson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452602,-97.60538469,30.64929589,county_centroid,Y,Y,65,9,78,2,rivularis,22
rivularis,13793114,COLO,1991,5,8,5/8/91,Colorado,Baca,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13793114,-102.97424,37.14864,geo_referenced,Y,Y,67,15,128,4,rivularis,11
rivularis,5734224,LSU,1997,3,29,3/29/97,Texas,sutton,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734224,-100.542962,30.47132509,county_centroid,Y,Y,65,11,88,3,rivularis,17
rivularis,13498919,TEX,1997,3,22,3/22/97,Texas,edwards,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13498919,-100.3140258,29.9590823,county_centroid,Y,Y,65,15,81,4,rivularis,17
rivularis,25120748,SAT,1984,3,27,3/27/84,Texas,mclennan,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25120748,-97.20168595,31.55807329,county_centroid,Y,Y,65,10,87,3,rivularis,4
rivularis,3850954,APSC,2002,3,18,3/18/02,Texas,kerr,https://midwestherbaria.org/portal/collections/individual/index.php?occid=3850954,-99.3564152,30.03887905,county_centroid,Y,Y,65,15,77,4,rivularis,22
rivularis,22620292,KANU,1969,4,23,4/23/69,Kansas,Cowley,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620292,-96.71447,37.14825,geo_referenced,Y,Y,65,17,113,5,rivularis,0
rivularis,25144664,SAT,1998,4,4,4/4/98,Texas,concho,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25144664,-99.87990241,31.32956439,county_centroid,Y,Y,65,15,94,4,rivularis,18
rivularis,13573920,TEX,1997,4,5,4/5/97,Texas,coke,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13573920,-100.5303234,31.88479708,county_centroid,Y,Y,69,19,95,6,rivularis,17
rivularis,5734219,LSU,1980,3,13,3/13/80,Texas,travis,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734219,-97.77699682,30.32867542,county_centroid,Y,Y,67,11,73,3,rivularis,0
rivularis,25876718,TAC,1963,3,16,3/16/63,Texas,parker,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25876718,-97.80534618,32.77381088,county_centroid,Y,Y,65,0,75,1,rivularis,0
rivularis,25144665,SAT,1998,4,4,4/4/98,Texas,concho,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25144665,-99.87990241,31.32956439,county_centroid,Y,Y,67,17,94,5,rivularis,18
rivularis,13573918,TEX,1997,4,5,4/5/97,Texas,coke,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13573918,-100.5303234,31.88479708,county_centroid,Y,Y,65,17,95,5,rivularis,17
rivularis,19452598,UCHT,2002,3,18,3/18/02,Texas,kerr,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452598,-99.3564152,30.03887905,county_centroid,Y,Y,62,0,77,1,rivularis,22
rivularis,16514062,COLO,1997,3,29,3/29/97,Texas,menard,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16514062,-99.83349739,30.87881561,county_centroid,Y,Y,65,17,88,5,rivularis,17
rivularis,25144752,SAT,1998,4,4,4/4/98,Texas,concho,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25144752,-99.87990241,31.32956439,county_centroid,Y,Y,67,17,94,5,rivularis,18
rivularis,11588861,IND,1948,3,27,3/27/48,Texas,Comal,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11588861,-98.205176,29.939298,geo_referenced,Y,Y,63,15,87,4,rivularis,0
rivularis,25160682,SAT,1975,3,25,3/25/75,Texas,coleman,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160682,-99.46010803,31.7735346,county_centroid,Y,Y,67,17,84,5,rivularis,0
rivularis,25172311,SAT,2006,4,2,4/2/06,Texas,brown,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25172311,-98.99953045,31.78078444,county_centroid,Y,Y,63,9,92,2,rivularis,26
rivularis,19452601,UCHT,2002,3,18,3/18/02,Texas,kerr,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452601,-99.3564152,30.03887905,county_centroid,Y,Y,61,11,77,3,rivularis,22
rivularis,25143148,SAT,1998,3,27,3/27/98,Texas,coke,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25143148,-100.5303234,31.88479708,county_centroid,Y,Y,67,7,86,2,rivularis,18
rivularis,13283343,TENN,2002,3,18,3/18/02,Texas,kerr,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283343,-99.3564152,30.03887905,county_centroid,Y,Y,65,15,77,4,rivularis,22
rivularis,25160663,SAT,1990,3,26,3/26/90,Texas,tom green,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160663,-100.4685946,31.40131571,county_centroid,Y,N,67,0,85,1,rivularis,10
rivularis,25144508,SAT,1990,4,7,4/7/90,Texas,coke,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25144508,-100.5303234,31.88479708,county_centroid,Y,Y,67,11,97,3,rivularis,10
rivularis,19452599,UCHT,2002,3,18,3/18/02,Texas,mason,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452599,-99.24229061,30.71288723,county_centroid,Y,Y,67,17,77,5,rivularis,22
rivularis,15369826,NCU,2004,4,1,4/1/04,North Carolina,Orange,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369826,-79.21867,35.928904,geo_referenced,Y,Y,64,9,92,2,rivularis,24
rivularis,25160668,SAT,1978,3,24,3/24/78,Texas,mcculloch,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160668,-99.36576394,31.20210662,county_centroid,Y,Y,65,15,83,4,rivularis,0
rivularis,13449664,LL,1966,3,19,3/19/66,Texas,coleman,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13449664,-99.46010803,31.7735346,county_centroid,Y,N,65,0,78,1,rivularis,0
rivularis,13507693,TEX,2007,3,19,3/19/07,Texas,bell,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13507693,-97.48412794,31.04025414,county_centroid,Y,N,65,0,78,1,rivularis,27
rivularis,13463772,LL,1973,3,16,3/16/73,Texas,collin,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13463772,-96.57184247,33.19086599,county_centroid,Y,Y,65,9,75,2,rivularis,0
rivularis,25120894,SAT,1984,3,27,3/27/84,Texas,mclennan,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25120894,-97.20168595,31.55807329,county_centroid,Y,N,65,0,87,1,rivularis,4
rivularis,25126858,SAT,1996,3,30,3/30/96,Texas,mcculloch,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25126858,-99.36576394,31.20210662,county_centroid,Y,Y,65,10,90,3,rivularis,16
rivularis,25144567,SAT,1992,3,28,3/28/92,Texas,taylor,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25144567,-99.88659859,32.29763167,county_centroid,Y,Y,65,10,88,3,rivularis,12
rivularis,24925678,BRIT,1950,3,19,3/19/50,Texas,hill,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24925678,-97.13002995,31.99400607,county_centroid,Y,Y,65,17,78,5,rivularis,0
rivularis,25128384,SAT,1996,3,30,3/30/96,Texas,mcculloch,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25128384,-99.36576394,31.20210662,county_centroid,Y,Y,65,9,90,2,rivularis,16
rivularis,16514064,COLO,1997,3,29,3/29/97,Texas,sutton,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16514064,-100.542962,30.47132509,county_centroid,Y,Y,65,17,88,5,rivularis,17
rivularis,24923123,BRIT,1995,3,18,3/18/95,Texas,hunt,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24923123,-96.08317846,33.13419781,county_centroid,Y,N,65,0,77,1,rivularis,15
rivularis,25889308,TAC,2007,3,24,3/24/07,Texas,Erath,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25889308,-98.110667,32.3214,geo_referenced,Y,Y,65,10,83,3,rivularis,27
rivularis,13507694,TEX,2007,3,19,3/19/07,Texas,bell,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13507694,-97.48412794,31.04025414,county_centroid,Y,Y,65,10,78,3,rivularis,27
rivularis,13463773,LL,1972,3,17,3/17/72,Texas,collin,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13463773,-96.57184247,33.19086599,county_centroid,Y,Y,65,11,77,3,rivularis,0
rivularis,13573907,TEX,1997,3,23,3/23/97,Texas,sutton,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13573907,-100.542962,30.47132509,county_centroid,Y,Y,60,10,82,3,rivularis,17
rivularis,25128353,SAT,1996,3,30,3/30/96,Texas,mcculloch,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25128353,-99.36576394,31.20210662,county_centroid,Y,Y,65,11,90,3,rivularis,16
rivularis,5734232,LSU,1997,3,29,3/29/97,Texas,sutton,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734232,-100.542962,30.47132509,county_centroid,Y,Y,63,11,88,3,rivularis,17
rivularis,13498918,TEX,1997,3,23,3/23/97,Texas,sutton,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13498918,-100.542962,30.47132509,county_centroid,Y,Y,65,17,82,5,rivularis,17
rivularis,19452597,UCHT,2002,3,18,3/18/02,Texas,kerr,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452597,-99.3564152,30.03887905,county_centroid,Y,N,60,0,77,1,rivularis,22
rivularis,24923784,BRIT,1997,3,30,3/30/97,Texas,irion,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24923784,-100.9866456,31.29954775,county_centroid,Y,Y,65,17,89,5,rivularis,17
rivularis,5734231,LSU,1997,3,30,3/30/97,Texas,concho,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734231,-99.87990241,31.32956439,county_centroid,Y,Y,63,10,89,3,rivularis,17
rivularis,25876778,TAC,2007,3,24,3/24/07,Texas,Erath,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25876778,-98.110667,32.3214,geo_referenced,Y,Y,65,9,83,2,rivularis,27
rivularis,25143818,SAT,1998,4,4,4/4/98,Texas,concho,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25143818,-99.87990241,31.32956439,county_centroid,Y,Y,65,11,94,3,rivularis,18
rivularis,25160680,SAT,1990,3,25,3/25/90,Texas,coke,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160680,-100.5303234,31.88479708,county_centroid,Y,Y,65,10,84,3,rivularis,10
rivularis,25160674,SAT,1977,3,13,3/13/77,Texas,mcculloch,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160674,-99.36576394,31.20210662,county_centroid,Y,Y,67,17,72,5,rivularis,0
rivularis,25160669,SAT,1990,3,16,3/16/90,Texas,tom green,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160669,-100.4685946,31.40131571,county_centroid,Y,Y,65,15,75,4,rivularis,10
rivularis,13939790,COLO,1983,3,15,3/15/83,Texas,kendall,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13939790,-98.71112124,29.92648715,county_centroid,Y,Y,65,9,74,2,rivularis,3
rivularis,8553577,SRSC,1997,3,23,3/23/97,Texas,Edwards,https://midwestherbaria.org/portal/collections/individual/index.php?occid=8553577,-100.672719,30.209738,geo_referenced,Y,Y,65,15,82,4,rivularis,17
rivularis,25160687,SAT,1974,3,20,3/20/74,Texas,tom green,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160687,-100.4685946,31.40131571,county_centroid,Y,Y,65,15,79,4,rivularis,0
rivularis,25160681,SAT,1975,3,25,3/25/75,Texas,coleman,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160681,-99.46010803,31.7735346,county_centroid,Y,N,60,0,84,1,rivularis,0
rivularis,11588940,IND,1919,4,18,4/18/19,Indiana,Gibson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11588940,-87.653613,38.300174,geo_referenced,Y,Y,65,15,108,4,rivularis,0
rivularis,13498920,TEX,1997,3,30,3/30/97,Texas,concho,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13498920,-99.87990241,31.32956439,county_centroid,Y,Y,65,15,89,4,rivularis,17
rivularis,25126915,SAT,1996,3,30,3/30/96,Texas,mcculloch,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25126915,-99.36576394,31.20210662,county_centroid,Y,Y,65,11,90,3,rivularis,16
rivularis,16514068,COLO,1997,3,30,3/30/97,Texas,concho,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16514068,-99.87990241,31.32956439,county_centroid,Y,Y,65,15,89,4,rivularis,17
rivularis,25160679,SAT,1981,3,17,3/17/81,Texas,throckmorton,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160679,-99.20946615,33.17426943,county_centroid,Y,Y,64,7,76,2,rivularis,1
rivularis,26730746,SRSC,2020,4,5,4/5/20,Texas,borden,https://midwestherbaria.org/portal/collections/individual/index.php?occid=26730746,-101.4422183,32.73869482,county_centroid,Y,Y,65,17,96,5,rivularis,40
rivularis,13615297,TEX,2007,3,10,3/10/07,Texas,mason,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13615297,-99.24229061,30.71288723,county_centroid,Y,Y,61,9,69,2,rivularis,27
rivularis,22620233,KANU,1969,4,23,4/23/69,Kansas,Chautauqua,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620233,-95.98635,37.01567,geo_referenced,Y,Y,67,17,113,5,rivularis,0
rivularis,25144730,SAT,1998,4,4,4/4/98,Texas,concho,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25144730,-99.87990241,31.32956439,county_centroid,Y,Y,65,17,94,5,rivularis,18
rivularis,16514061,COLO,1997,3,28,3/28/97,Texas,kimble,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16514061,-99.74423801,30.45792874,county_centroid,Y,Y,65,15,87,4,rivularis,17
rivularis,24666422,NY,1917,3,29,3/29/17,Texas,Tom Green Co.,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24666422,-100.437038,31.463772,geo_referenced,Y,Y,62,11,88,3,rivularis,0
rivularis,25155968,SAT,1992,3,14,3/14/92,Texas,kimble,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25155968,-99.74423801,30.45792874,county_centroid,Y,Y,65,7,74,2,rivularis,12
rivularis,11588926,IND,1950,5,7,5/7/50,Indiana,Jay,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11588926,-85.079673,40.38902,geo_referenced,Y,Y,65,11,127,3,rivularis,0
rivularis,11588853,IND,1948,3,26,3/26/48,Texas,Bosque,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11588853,-97.701691,31.891264,geo_referenced,Y,Y,63,17,86,5,rivularis,0
rivularis,25144736,SAT,1998,3,30,3/30/98,Texas,concho,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25144736,-99.87990241,31.32956439,county_centroid,Y,Y,65,17,89,5,rivularis,18
rivularis,25150880,SAT,1992,3,28,3/28/92,Texas,taylor,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25150880,-99.88659859,32.29763167,county_centroid,Y,Y,65,11,88,3,rivularis,12
rivularis,24667538,NY,1984,3,17,3/17/84,Texas,Kendall Co.,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24667538,-98.508917,29.905329,geo_referenced,Y,Y,65,9,77,2,rivularis,4
rivularis,24656028,NY,1947,4,1,4/1/47,Texas,Kimble Co.,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24656028,-99.748696,30.486779,geo_referenced,Y,Y,65,10,91,3,rivularis,0
rivularis,16514067,COLO,1997,3,29,3/29/97,Texas,sutton,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16514067,-100.542962,30.47132509,county_centroid,Y,Y,62,11,88,3,rivularis,17
rivularis,25144707,SAT,1998,4,4,4/4/98,Texas,concho,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25144707,-99.87990241,31.32956439,county_centroid,Y,Y,67,17,94,5,rivularis,18
rivularis,24926130,BRIT,1949,3,27,3/27/49,Texas,hood,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24926130,-97.82728063,32.4330841,county_centroid,Y,Y,65,10,86,3,rivularis,0
rivularis,25160664,SAT,1990,3,18,3/18/90,Texas,tom green,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160664,-100.4685946,31.40131571,county_centroid,Y,N,65,0,77,1,rivularis,10
rivularis,25142320,SAT,1998,4,4,4/4/98,Texas,concho,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25142320,-99.87990241,31.32956439,county_centroid,Y,Y,65,17,94,5,rivularis,18
rivularis,11588869,IND,1988,4,10,4/10/88,Missouri,Callaway,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11588869,-91.991464,38.968274,geo_referenced,Y,Y,65,15,101,4,rivularis,8
