"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flower","leaf","offset","taxa"
"29364","5641","50.7,12.85","12.85","50.7","480","106","20","2008",111,109,-2,"Betula pendula"
"29365","5643","51.65,12.8833","12.8833","51.65","80","106","20","2008",94,94,0,"Betula pendula"
"29367","5650","51.4,14.7833","14.7833","51.4","145","106","20","2008",108,103,-5,"Betula pendula"
"29368","5651","51.5333,14.5667","14.5667","51.5333","145","106","20","2008",114,103,-11,"Betula pendula"
"29369","5656","50.7,12.35","12.35","50.7","320","106","20","2008",113,108,-5,"Betula pendula"
"29370","5659","51.3333,12.6167","12.6167","51.3333","150","106","20","2008",112,107,-5,"Betula pendula"
"29371","5661","51.3667,12.6333","12.6333","51.3667","145","106","20","2008",92,95,3,"Betula pendula"
"29372","5662","51.4333,12.6833","12.6833","51.4333","105","106","20","2008",103,106,3,"Betula pendula"
"29373","5663","51.3667,12.7333","12.7333","51.3667","120","106","20","2008",91,91,0,"Betula pendula"
"29374","5670","50.7333,13.0333","13.0333","50.7333","450","106","20","2008",114,119,5,"Betula pendula"
"29375","5678","51.5167,11.95","11.95","51.5167","110","106","20","2008",91,90,-1,"Betula pendula"
"29376","5684","52.1167,11.5833","11.5833","52.1167","80","106","20","2008",98,97,-1,"Betula pendula"
"29377","5685","52.0667,11.6667","11.6667","52.0667","65","106","20","2008",90,100,10,"Betula pendula"
"29378","5687","51.7667,11.4333","11.4333","51.7667","145","106","20","2008",96,110,14,"Betula pendula"
"29379","5693","51.7333,11.5","11.5","51.7333","115","106","20","2008",112,107,-5,"Betula pendula"
"29380","5695","51.7167,11.3","11.3","51.7167","190","106","20","2008",106,97,-9,"Betula pendula"
"29381","5714","51.6,12.1167","12.1167","51.6","85","106","20","2008",87,95,8,"Betula pendula"
"29382","5720","52.2167,12.1667","12.1667","52.2167","80","106","20","2008",102,106,4,"Betula pendula"
"29383","5721","52.2167,11.9833","11.9833","52.2167","60","106","20","2008",115,111,-4,"Betula pendula"
"29384","5725","52.15,11.9667","11.9667","52.15","60","106","20","2008",110,112,2,"Betula pendula"
"29385","5729","52.1333,11.8333","11.8333","52.1333","60","106","20","2008",103,111,8,"Betula pendula"
"29386","5740","51.4833,11.6333","11.6333","51.4833","140","106","20","2008",105,97,-8,"Betula pendula"
"29387","5741","51.5333,11.7","11.7","51.5333","180","106","20","2008",114,108,-6,"Betula pendula"
"29389","5749","52.6833,11.4333","11.4333","52.6833","35","106","20","2008",110,110,0,"Betula pendula"
"29390","5756","52.5,12.0333","12.0333","52.5","20","106","20","2008",115,109,-6,"Betula pendula"
"29391","5764","51.6833,12.55","12.55","51.6833","150","106","20","2008",97,92,-5,"Betula pendula"
"29392","5765","51.8167,12.55","12.55","51.8167","65","106","20","2008",102,99,-3,"Betula pendula"
"29393","5781","51.9667,10.7167","10.7167","51.9667","150","106","20","2008",112,97,-15,"Betula pendula"
"29394","5788","52.3833,11.4667","11.4667","52.3833","75","106","20","2008",109,113,4,"Betula pendula"
"29395","5790","52.4,11.1667","11.1667","52.4","80","106","20","2008",106,98,-8,"Betula pendula"
"29396","5792","52.2833,11.4167","11.4167","52.2833","55","106","20","2008",96,91,-5,"Betula pendula"
"29397","5793","52.2,11.3333","11.3333","52.2","130","106","20","2008",99,103,4,"Betula pendula"
"29398","5808","51.7333,13.0333","13.0333","51.7333","75","106","20","2008",104,100,-4,"Betula pendula"
"29399","5828","52.6333,11.0833","11.0833","52.6333","47","106","20","2008",96,116,20,"Betula pendula"
"29400","5842","51.3167,12.1167","12.1167","51.3167","105","106","20","2008",98,103,5,"Betula pendula"
"29401","5854","51.1333,11.7333","11.7333","51.1333","185","106","20","2008",93,104,11,"Betula pendula"
"29402","5871","51.2333,11.8167","11.8167","51.2333","160","106","20","2008",113,102,-11,"Betula pendula"
"29403","5872","52.0833,11.1167","11.1167","52.0833","115","106","20","2008",100,111,11,"Betula pendula"
"29404","5875","52.0167,11.2167","11.2167","52.0167","90","106","20","2008",115,106,-9,"Betula pendula"
"29405","5893","52.9,11.75","11.75","52.9","20","106","20","2008",108,107,-1,"Betula pendula"
"29406","5901","51.65,11.1333","11.1333","51.65","400","106","20","2008",83,114,31,"Betula pendula"
"29407","5920","51.55,12.1","12.1","51.55","100","106","20","2008",125,108,-17,"Betula pendula"
"29408","5935","52.85,11.15","11.15","52.85","25","106","20","2008",102,104,2,"Betula pendula"
"29409","5940","51.6167,10.95","10.95","51.6167","470","106","20","2008",127,124,-3,"Betula pendula"
"29410","5943","51.5667,11.0833","11.0833","51.5667","435","106","20","2008",122,118,-4,"Betula pendula"
"29411","5948","51.5,11.1167","11.1167","51.5","270","106","20","2008",118,110,-8,"Betula pendula"
"29412","5949","51.5,11.3667","11.3667","51.5","200","106","20","2008",113,108,-5,"Betula pendula"
"29413","5958","51.9,11.7167","11.7167","51.9","70","106","20","2008",101,93,-8,"Betula pendula"
"29414","5980","52,11.5667","11.5667","52","85","106","20","2008",103,102,-1,"Betula pendula"
"29415","5982","52.1,11.2333","11.2333","52.1","170","106","20","2008",120,115,-5,"Betula pendula"
"29416","5983","51.9833,11.3","11.3","51.9833","80","106","20","2008",100,94,-6,"Betula pendula"
"29417","5996","51.6833,10.7167","10.7167","51.6833","520","106","20","2008",124,125,1,"Betula pendula"
"29418","5998","51.8167,11.0333","11.0333","51.8167","160","106","20","2008",109,102,-7,"Betula pendula"
"29420","6006","51.7667,10.65","10.65","51.7667","600","106","20","2008",131,133,2,"Betula pendula"
"29421","6020","51.9167,12.7833","12.7833","51.9167","90","106","20","2008",102,98,-4,"Betula pendula"
"29422","6024","52.3833,11.6833","11.6833","52.3833","60","106","20","2008",118,105,-13,"Betula pendula"
"29423","6028","50.9667,12.1333","12.1333","50.9667","300","106","20","2008",128,113,-15,"Betula pendula"
"29424","6045","50.8833,12.1333","12.1333","50.8833","310","106","20","2008",95,99,4,"Betula pendula"
"29425","6055","50.9667,11.35","11.35","50.9667","255","106","20","2008",108,102,-6,"Betula pendula"
"29426","6064","51.05,12.35","12.35","51.05","180","106","20","2008",97,93,-4,"Betula pendula"
"29427","6065","50.95,12.6","12.6","50.95","250","106","20","2008",108,106,-2,"Betula pendula"
"29428","6070","50.7833,10.7833","10.7833","50.7833","480","106","20","2008",117,118,1,"Betula pendula"
"29429","6072","50.75,10.95","10.95","50.75","450","106","20","2008",107,100,-7,"Betula pendula"
"29430","6076","50.8833,10.9","10.9","50.8833","265","106","20","2008",116,108,-8,"Betula pendula"
"29431","6077","51.3833,11.3","11.3","51.3833","165","106","20","2008",107,96,-11,"Betula pendula"
"29432","6086","51.3,11.2167","11.2167","51.3","153","106","20","2008",106,104,-2,"Betula pendula"
"29433","6088","51.3167,11.3833","11.3833","51.3167","130","106","20","2008",107,108,1,"Betula pendula"
"29434","6090","51.4,11.0833","11.0833","51.4","380","106","20","2008",119,110,-9,"Betula pendula"
"29435","6101","50.8167,10.2167","10.2167","50.8167","270","106","20","2008",108,100,-8,"Betula pendula"
"29436","6107","50.7833,10.0667","10.0667","50.7833","410","106","20","2008",114,113,-1,"Betula pendula"
"29437","6113","50.9,10.3667","10.3667","50.9","470","106","20","2008",113,119,6,"Betula pendula"
"29438","6120","50.9667,11.9833","11.9833","50.9667","200","106","20","2008",111,116,5,"Betula pendula"
"29439","6125","51.0667,10.8333","10.8333","51.0667","240","106","20","2008",74,108,34,"Betula pendula"
"29440","6128","51.05,11.0167","11.0167","51.05","175","106","20","2008",110,103,-7,"Betula pendula"
"29441","6132","50.8,12.2333","12.2333","50.8","315","106","20","2008",108,106,-2,"Betula pendula"
"29442","6139","51.0333,10.7167","10.7167","51.0333","260","106","20","2008",112,108,-4,"Betula pendula"
"29443","6141","50.8333,10.5833","10.5833","50.8333","505","106","20","2008",117,116,-1,"Betula pendula"
"29444","6147","50.9833,10.6833","10.6833","50.9833","270","106","20","2008",96,102,6,"Betula pendula"
"29445","6148","50.8,10.6167","10.6167","50.8","470","106","20","2008",116,119,3,"Betula pendula"
"29446","6154","50.6167,12.1333","12.1333","50.6167","380","106","20","2008",115,111,-4,"Betula pendula"
"29447","6155","50.7,12.1667","12.1667","50.7","350","106","20","2008",118,113,-5,"Betula pendula"
"29448","6162","51.3,10.1","10.1","51.3","380","106","20","2008",119,120,1,"Betula pendula"
"29449","6163","51.2667,10.1667","10.1667","51.2667","250","106","20","2008",120,98,-22,"Betula pendula"
"29450","6178","50.4333,10.9167","10.9167","50.4333","430","106","20","2008",126,122,-4,"Betula pendula"
"29451","6179","50.3667,10.6","10.6","50.3667","320","106","20","2008",99,111,12,"Betula pendula"
"29452","6180","50.25,10.6833","10.6833","50.25","300","106","20","2008",120,117,-3,"Betula pendula"
"29454","6188","50.5167,10.85","10.85","50.5167","600","106","20","2008",120,117,-3,"Betula pendula"
"29455","6203","50.8333,11.4167","11.4167","50.8333","420","106","20","2008",115,94,-21,"Betula pendula"
"29456","6216","51.1833,10.7","10.7","51.1833","240","106","20","2008",109,95,-14,"Betula pendula"
"29457","6219","51.0167,10.5167","10.5167","51.0167","290","106","20","2008",113,100,-13,"Betula pendula"
"29458","6233","50.55,10.2833","10.2833","50.55","380","106","20","2008",119,112,-7,"Betula pendula"
"29459","6235","50.5667,10.3833","10.3833","50.5667","450","106","20","2008",114,114,0,"Betula pendula"
"29460","6239","50.5,10.35","10.35","50.5","410","106","20","2008",134,117,-17,"Betula pendula"
"29461","6241","50.5167,10.4333","10.4333","50.5167","305","106","20","2008",111,108,-3,"Betula pendula"
"29462","6246","50.6667,10.3667","10.3667","50.6667","270","106","20","2008",104,117,13,"Betula pendula"
"29463","6248","51.1667,10.3333","10.3333","51.1667","400","106","20","2008",117,115,-2,"Betula pendula"
"29464","6252","51.1167,10.4333","10.4333","51.1167","270","106","20","2008",111,102,-9,"Betula pendula"
"29465","6254","51.25,10.4","10.4","51.25","260","106","20","2008",117,111,-6,"Betula pendula"
"29466","6257","51.2,10.4667","10.4667","51.2","230","106","20","2008",108,106,-2,"Betula pendula"
"29467","6259","50.5667,11.0667","11.0667","50.5667","420","106","20","2008",125,122,-3,"Betula pendula"
"29468","6261","50.4667,11.1667","11.1667","50.4667","620","106","20","2008",125,117,-8,"Betula pendula"
"29469","6265","50.5,11.1333","11.1333","50.5","845","106","20","2008",132,128,-4,"Betula pendula"
"29470","6266","50.5,11.15","11.15","50.5","820","106","20","2008",132,128,-4,"Betula pendula"
"29471","6280","51.55,10.8833","10.8833","51.55","320","106","20","2008",112,112,0,"Betula pendula"
"29472","6285","51.4333,11.7333","11.7333","51.4333","240","106","20","2008",110,100,-10,"Betula pendula"
"29473","6292","51.45,10.8333","10.8333","51.45","170","106","20","2008",111,114,3,"Betula pendula"
"29474","6293","51.5667,10.7333","10.7333","51.5667","220","106","20","2008",109,103,-6,"Betula pendula"
"29475","6296","50.6167,11.6","11.6","50.6167","450","106","20","2008",122,115,-7,"Betula pendula"
"29476","6310","50.6667,11.3","11.3","50.6667","400","106","20","2008",113,109,-4,"Betula pendula"
"29477","6322","50.6667,11.3833","11.3833","50.6667","260","106","20","2008",106,100,-6,"Betula pendula"
"29478","6326","50.6333,11.8667","11.8667","50.6333","400","106","20","2008",118,113,-5,"Betula pendula"
"29479","6333","50.5667,11.8","11.8","50.5667","500","106","20","2008",114,116,2,"Betula pendula"
"29480","6338","50.75,10.35","10.35","50.75","255","106","20","2008",114,112,-2,"Betula pendula"
"29481","6342","50.8333,10.4333","10.4333","50.8333","600","106","20","2008",130,128,-2,"Betula pendula"
"29482","6352","50.7833,10.4","10.4","50.7833","315","106","20","2008",119,109,-10,"Betula pendula"
"29483","6354","50.8833,12.3667","12.3667","50.8833","110","106","20","2008",98,106,8,"Betula pendula"
"29484","6355","51.1167,11.4167","11.4167","51.1167","180","106","20","2008",127,107,-20,"Betula pendula"
"29485","6357","51.1833,10.95","10.95","51.1833","180","106","20","2008",110,104,-6,"Betula pendula"
"29486","6358","51.1167,11.3333","11.3333","51.1167","170","106","20","2008",104,103,-1,"Betula pendula"
"29487","6360","51.2167,11.0833","11.0833","51.2167","140","106","20","2008",104,102,-2,"Betula pendula"
"29488","6370","51.3,10.7667","10.7667","51.3","275","106","20","2008",112,112,0,"Betula pendula"
"29489","6371","51.2833,11.0167","11.0167","51.2833","320","106","20","2008",91,102,11,"Betula pendula"
"29490","6379","50.3,11.2333","11.2333","50.3","330","106","20","2008",121,116,-5,"Betula pendula"
"29491","6381","50.35,11.0667","11.0667","50.35","490","106","20","2008",118,114,-4,"Betula pendula"
"29492","6386","50.85,11.6667","11.6667","50.85","250","106","20","2008",114,112,-2,"Betula pendula"
"29493","6398","50.6833,10.8","10.8","50.6833","700","106","20","2008",127,119,-8,"Betula pendula"
"29494","6401","50.5167,10.7667","10.7667","50.5167","385","106","20","2008",116,114,-2,"Betula pendula"
"29495","6402","50.65,10.6667","10.6667","50.65","530","106","20","2008",126,118,-8,"Betula pendula"
"29496","6406","51.0667,11.3333","11.3333","51.0667","220","106","20","2008",112,118,6,"Betula pendula"
"29497","6410","50.8667,11.2","11.2","50.8667","300","106","20","2008",94,111,17,"Betula pendula"
"29498","6413","50.9167,11.45","11.45","50.9167","280","106","20","2008",105,110,5,"Betula pendula"
"29499","6421","50.95,11.3833","11.3833","50.95","235","106","20","2008",66,61,-5,"Betula pendula"
"29500","6424","51.4,10.4833","10.4833","51.4","263","106","20","2008",118,115,-3,"Betula pendula"
"29501","6428","51.4,10.4167","10.4167","51.4","285","106","20","2008",116,105,-11,"Betula pendula"
"29502","6431","51.35,10.3333","10.3333","51.35","350","106","20","2008",115,113,-2,"Betula pendula"
"29503","6450","47.7833,13.2333","13.2333","47.7833","787","106","20","2008",162,128,-34,"Betula pendula"
"29508","6490","47.75,16.5","16.5","47.75","160","106","20","2008",117,99,-18,"Betula pendula"
"29509","6494","46.7,13.6833","13.6833","46.7","748","106","20","2008",114,108,-6,"Betula pendula"
"29510","6495","46.7833,13.4833","13.4833","46.7833","559","106","20","2008",115,107,-8,"Betula pendula"
"29515","6542","46.7167,14.4167","14.4167","46.7167","1023","106","20","2008",120,112,-8,"Betula pendula"
"29517","6561","48.55,16.3667","16.3667","48.55","457","106","20","2008",111,95,-16,"Betula pendula"
"29522","6595","46.7167,13.85","13.85","46.7167","870","106","20","2008",111,119,8,"Betula pendula"
"29525","6609","47.3667,13.65","13.65","47.3667","1080","106","20","2008",131,126,-5,"Betula pendula"
"29527","6620","46.95,14.4167","14.4167","46.95","634","106","20","2008",120,111,-9,"Betula pendula"
"29529","6628","48.35,14.8833","14.8833","48.35","788","106","20","2008",115,130,15,"Betula pendula"
"29532","6638","47.8,14.9167","14.9167","47.8","527","106","20","2008",136,112,-24,"Betula pendula"
"29533","6639","47.2333,12.5667","12.5667","47.2333","796","106","20","2008",122,128,6,"Betula pendula"
"29534","6646","47.1333,13.8667","13.8667","47.1333","1122","106","20","2008",132,126,-6,"Betula pendula"
"29537","6651","46.8,14.3667","14.3667","46.8","613","106","20","2008",115,105,-10,"Betula pendula"
"29539","6662","48.85,15.5","15.5","48.85","470","106","20","2008",117,113,-4,"Betula pendula"
"29544","6695","48.95,15.0333","15.0333","48.95","559","106","20","2008",131,116,-15,"Betula pendula"
"29547","6705","47.5667,12.6833","12.6833","47.5667","629","106","20","2008",109,111,2,"Betula pendula"
"29548","6708","48.0667,14.45","14.45","48.0667","340","106","20","2008",99,101,2,"Betula pendula"
"29549","6862","46.0167,15.7","15.7","46.0167","179","106","20","2008",101,96,-5,"Betula pendula"
"29550","6863","46.25,15.25","15.25","46.25","244","106","20","2008",89,101,12,"Betula pendula"
"29551","6865","45.5667,14.25","14.25","45.5667","424","106","20","2008",109,111,2,"Betula pendula"
"29552","6866","46.5667,15.95","15.95","46.5667","310","106","20","2008",83,90,7,"Betula pendula"
"29553","6868","46.0667,14.5167","14.5167","46.0667","299","106","20","2008",107,110,3,"Betula pendula"
"29554","6869","45.9,13.6333","13.6333","45.9","55","106","20","2008",88,90,2,"Betula pendula"
"29555","6870","45.8,15.1833","15.1833","45.8","220","106","20","2008",88,95,7,"Betula pendula"
"29556","6872","46.5,13.7167","13.7167","46.5","864","106","20","2008",124,130,6,"Betula pendula"
"29557","6873","46.4667,15.7667","15.7667","46.4667","240","106","20","2008",102,101,-1,"Betula pendula"
"29558","6874","46.8333,16.3","16.3","46.8333","308","106","20","2008",102,109,7,"Betula pendula"
"29559","6875","46.2,15.5333","15.5333","46.2","245","106","20","2008",97,101,4,"Betula pendula"
"29560","6879","48.0333,17.3167","17.3167","48.0333","130","106","20","2008",101,101,0,"Betula pendula"
"29561","6881","48.15,18.2333","18.2333","48.15","129","106","20","2008",102,96,-6,"Betula pendula"
"29562","6882","48.2167,18.6","18.6","48.2167","163","106","20","2008",105,105,0,"Betula pendula"
"29563","6885","48.3333,17.3","17.3","48.3333","168","106","20","2008",95,101,6,"Betula pendula"
"29564","6887","48.4667,18.3167","18.3167","48.4667","342","106","20","2008",103,105,2,"Betula pendula"
