"specificEpithet","id","institutionCode","year","month","day","eventDate","stateProvince","county","references","lon","lat","geoclass"
"munsoniana",12911701,"UARK",1928,4,14,"1928-04-14","Arkansas","benton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911701",-94.264025994959,36.3416775500572,"county_centroid"
"munsoniana",13271312,"TENN",NA,NA,NA,"","Tennessee","marion","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271312",-85.6179533293738,35.1259820913653,"county_centroid"
"munsoniana",22478952,"KANU",1948,3,26,"1948-03-26","Texas","Bosque","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22478952",-97.714821,31.94257,"geo_referenced"
"munsoniana",6816187,"GMUF",1989,5,26,"1989-05-26","Virginia","stafford","https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816187",-77.4584876972069,38.4235351845489,"county_centroid"
"munsoniana",17031071,"VDB",NA,NA,NA,"","Tennessee","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17031071",NA,NA,"county_centroid"
"munsoniana",22877262,"USCH",1941,4,10,"1941-04-10","South Carolina","darlington ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22877262",NA,NA,"county_centroid"
"munsoniana",3848964,"APSC",2001,4,10,"2001-04-10","Tennessee","anderson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848964",-84.188045026565,36.1211877518232,"county_centroid"
"munsoniana",10426164,"MTSU",1996,3,30,"1996-03-30","Tennessee","davidson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426164",-86.7787845566123,36.1752508916625,"county_centroid"
"munsoniana",11535446,"LSU",1989,4,9,"1989-04-09","Missouri","jefferson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11535446",-90.5418431350183,38.2559668217807,"county_centroid"
"munsoniana",13283213,"TENN",NA,NA,NA,"","Louisiana","richland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283213",-91.7716886980206,32.4218581243476,"county_centroid"
"munsoniana",15369853,"NCU",1994,0,0,"1994-00-00","North Carolina","henderson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369853",-82.4876282014857,35.3381025843124,"county_centroid"
"munsoniana",20412854,"PH",1936,7,1,"1936-07-01","Pennsylvania","philadelphia","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412854",-75.1352336895702,40.0048685286016,"county_centroid"
"munsoniana",15369873,"NCU",1973,3,30,"1973-03-30","Arkansas","randolph","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369873",-91.0407468976123,36.3458117324833,"county_centroid"
"munsoniana",6816190,"GMUF",1982,4,21,"1982-04-21","Virginia","fairfax","https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816190",-77.2829630226379,38.8358869588842,"county_centroid"
"munsoniana",12508725,"DUKE",NA,NA,NA,"","North Carolina","forsyth","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12508725",-80.2567859852833,36.1265823814914,"county_centroid"
"munsoniana",13377430,"HTTU",NA,NA,NA,"","Tennessee","hickman","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13377430",-87.4796575551215,35.8092149351042,"county_centroid"
"munsoniana",22831225,"VPI",NA,NA,NA,"","Virginia","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22831225",NA,NA,"county_centroid"
"munsoniana",13271307,"TENN",NA,NA,NA,"","Tennessee","knox","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271307",-83.9379873056303,35.9929404371036,"county_centroid"
"munsoniana",22645651,"KANU",1994,4,8,"1994-04-08","Kansas","Neosho","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22645651",-95.07688,37.5717,"geo_referenced"
"munsoniana",22516927,"KANU",2007,4,1,"2007-04-01","Kansas","Douglas","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22516927",-95.2513,38.925,"geo_referenced"
"munsoniana",13271308,"TENN",NA,NA,NA,"","Tennessee","knox","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271308",-83.9379873056303,35.9929404371036,"county_centroid"
"munsoniana",3848968,"APSC",1973,3,21,"1973-03-21","Tennessee","montgomery","https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848968",-87.3853334011838,36.4974525973869,"county_centroid"
"munsoniana",10246813,"APCR",NA,NA,NA,"","Arkansas","logan","https://midwestherbaria.org/portal/collections/individual/index.php?occid=10246813",-93.7242869754685,35.2106323256837,"county_centroid"
"munsoniana",12509355,"WCUH",NA,NA,NA,"","North Carolina","scotland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12509355",-79.4646078485591,34.8325008761839,"county_centroid"
"munsoniana",12911708,"UARK",NA,NA,NA,"","Arkansas","madison","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911708",-93.7308615183217,36.0038970118594,"county_centroid"
"munsoniana",22540285,"KANU",1992,4,12,"1992-04-12","Kansas","douglas","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22540285",-95.3121954896787,38.8892201984687,"county_centroid"
"munsoniana",17030928,"VDB",NA,NA,NA,"","Tennessee","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17030928",NA,NA,"county_centroid"
"munsoniana",21199438,"EIU",2000,6,23,"2000-06-23","Illinois","clinton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21199438",-89.4268264375915,38.6009893280571,"county_centroid"
"munsoniana",17037124,"VDB",NA,NA,NA,"","Tennessee","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17037124",NA,NA,"county_centroid"
"munsoniana",13271303,"TENN",NA,NA,NA,"","Tennessee","davidson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271303",-86.7787845566123,36.1752508916625,"county_centroid"
"munsoniana",9809533,"VSC",1970,9,6,"1970-09-06","Arizona","yavapai ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9809533",NA,NA,"county_centroid"
"munsoniana",7188982,"ILL",NA,NA,NA,"","","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7188982",NA,NA,"county_centroid"
"munsoniana",22620155,"KANU",1965,4,18,"1965-04-18","Kansas","Miami","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620155",-94.783961,38.40703,"geo_referenced"
"munsoniana",11535450,"LSU",1914,8,NA,"1914-08-00","Alabama","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11535450",NA,NA,"county_centroid"
"munsoniana",7373864,"EKY",2010,5,20,"2010-05-20","Kentucky","Garrard","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7373864",-84.486597,37.532242,"geo_referenced"
"munsoniana",5465898,"EKY",1975,4,6,"1975-04-06","Tennessee","coffee","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5465898",-86.0629231010267,35.4919964492502,"county_centroid"
"munsoniana",22620153,"KANU",1967,4,11,"1967-04-11","Kansas","Neosho","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620153",-95.09633,37.60144,"geo_referenced"
"munsoniana",3848966,"APSC",2001,4,11,"2001-04-11","Tennessee","knox","https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848966",-83.9379873056303,35.9929404371036,"county_centroid"
"munsoniana",12911707,"UARK",NA,NA,NA,"","Arkansas","garland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911707",-93.1444441239254,34.5764415853217,"county_centroid"
"munsoniana",22620230,"KANU",1969,4,26,"1969-04-26","Kansas","Allen","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620230",-95.4361,37.92809,"geo_referenced"
"munsoniana",7188985,"ILL",NA,NA,NA,"","","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7188985",NA,NA,"county_centroid"
"munsoniana",6028928,"USMS",NA,NA,NA,"","Missouri","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=6028928",NA,NA,"county_centroid"
"munsoniana",19451485,"UCHT",NA,NA,NA,"","Tennessee","anderson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451485",-84.188045026565,36.1211877518232,"county_centroid"
"munsoniana",21298198,"APSC",NA,NA,NA,"","Kentucky","jefferson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21298198",-85.664496586989,38.1800667261756,"county_centroid"
"munsoniana",22620245,"KANU",1964,4,17,"1964-04-17","Kansas","Neosho","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620245",-95.18886,37.57035,"geo_referenced"
"munsoniana",13271296,"TENN",NA,NA,NA,"","Tennessee","anderson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271296",-84.188045026565,36.1211877518232,"county_centroid"
"munsoniana",9307771,"USCH",1993,4,4,"1993-04-04","South Carolina","richland ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9307771",NA,NA,"county_centroid"
"munsoniana",1027737,"ASC",2001,8,29,"2001-08-29","Arizona","Navajo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=1027737",-110.49402,36.75866,"geo_referenced"
"munsoniana",16666980,"FSU",NA,NA,NA,"","Missouri","greene","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16666980",-93.3488102517588,37.2581368710804,"county_centroid"
"munsoniana",17042815,"VDB",NA,NA,NA,"","Tennessee","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17042815",NA,NA,"county_centroid"
"munsoniana",22620232,"KANU",1957,7,8,"1957-07-08","Kansas","Franklin","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620232",-95.28457,38.60784,"geo_referenced"
"munsoniana",12595679,"EKY",1999,7,19,"1999-07-19","Kentucky","fleming","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12595679",-83.6828573433973,38.3736774842966,"county_centroid"
"munsoniana",21966580,"APSC",NA,NA,NA,"","Kentucky","hickman","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21966580",-88.9275573903115,36.6789511520262,"county_centroid"
"munsoniana",22620236,"KANU",1968,4,7,"1968-04-07","Kansas","Linn","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620236",-94.70848,38.24863,"geo_referenced"
"munsoniana",16920177,"NCU",NA,NA,NA,"","Mississippi","adams","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16920177",-91.3534372241358,31.4878807305011,"county_centroid"
"munsoniana",5465896,"EKY",1999,4,10,"1999-04-10","Kentucky","clinton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5465896",-85.1378647079763,36.7298368722957,"county_centroid"
"munsoniana",7188983,"ILL",NA,NA,NA,"","","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7188983",NA,NA,"county_centroid"
"munsoniana",17051142,"VDB",NA,NA,NA,"","Tennessee","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17051142",NA,NA,"county_centroid"
"munsoniana",22709645,"KANU",1999,5,1,"1999-05-01","Kansas","Allen","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22709645",-95.140038,38.024257,"geo_referenced"
"munsoniana",20412845,"PH",1951,8,3,"1951-08-03","New Jersey","Burlington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412845",-74.775117,39.992085,"geo_referenced"
"munsoniana",21384068,"ASC",NA,NA,NA,"","Missouri","jefferson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21384068",-90.5418431350183,38.2559668217807,"county_centroid"
"munsoniana",12911715,"UARK",1968,4,13,"1968-04-13","Arkansas","washington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911715",-94.2216888134588,35.9760941259323,"county_centroid"
"munsoniana",19451481,"UCHT",NA,NA,NA,"","Louisiana","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451481",NA,NA,"county_centroid"
"munsoniana",17041284,"VDB",NA,NA,NA,"","Tennessee","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17041284",NA,NA,"county_centroid"
"munsoniana",20412852,"PH",1942,5,24,"1942-05-24","Pennsylvania","berks","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412852",-75.9271652034624,40.4191982266062,"county_centroid"
"munsoniana",22673558,"KANU",2006,6,29,"2006-06-29","Kansas","Anderson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22673558",-95.2731,38.17985,"geo_referenced"
"munsoniana",19451475,"UCHT",NA,NA,NA,"","Texas","dallas","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451475",-96.7794608509167,32.7674282217554,"county_centroid"
"munsoniana",21268907,"UAM",1994,3,31,"1994-03-31","Kansas","labette","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268907",-95.311153672136,37.1997755661969,"county_centroid"
"munsoniana",21186208,"ANHC",2010,7,1,"2010-07-01","Arkansas","Benton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186208",-94.48362,36.2209,"geo_referenced"
"munsoniana",17034180,"VDB",NA,NA,NA,"","Tennessee","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17034180",NA,NA,"county_centroid"
"munsoniana",21966579,"APSC",NA,NA,NA,"","Kentucky","bullitt","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21966579",-85.6981551243346,37.9674352757048,"county_centroid"
"munsoniana",5465894,"EKY",1999,4,10,"1999-04-10","Kentucky","clinton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5465894",-85.1378647079763,36.7298368722957,"county_centroid"
"munsoniana",20412850,"PH",1933,8,10,"1933-08-10","New Jersey","Cumberland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412850",-74.985007,39.31407,"geo_referenced"
"munsoniana",7188986,"ILL",NA,NA,NA,"","","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7188986",NA,NA,"county_centroid"
"munsoniana",19868174,"GA",NA,NA,NA,"","Mississippi","pearl river ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19868174",NA,NA,"county_centroid"
"munsoniana",17046411,"VDB",NA,NA,NA,"","Tennessee","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17046411",NA,NA,"county_centroid"
"munsoniana",5465893,"EKY",1999,4,10,"1999-04-10","Kentucky","clinton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5465893",-85.1378647079763,36.7298368722957,"county_centroid"
"munsoniana",13271302,"TENN",NA,NA,NA,"","Tennessee","coffee","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271302",-86.0629231010267,35.4919964492502,"county_centroid"
"munsoniana",22499824,"KANU",2003,8,8,"2003-08-08","Kansas","Leavenworth","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22499824",-94.9013889,39.3686111,"geo_referenced"
"munsoniana",3848969,"APSC",2009,3,24,"2009-03-24","Tennessee","rutherford","https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848969",-86.4041613684933,35.8498993735142,"county_centroid"
"munsoniana",19451484,"UCHT",NA,NA,NA,"","Tennessee","rhea","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451484",-84.9272095464335,35.6074818875123,"county_centroid"
"munsoniana",19752198,"APSC",NA,NA,NA,"","Kentucky","franklin","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19752198",-84.8770812037364,38.2296242127311,"county_centroid"
