specificEpithet,id,institutionCode,year,month,day,eventDate,stateProvince,county,references,lon,lat,geoclass,flowers,fruit,leaves,bbch.f,bbch.v,flagged,note,flagged_question,question_note,entered_by,imput_date/GPS
munsoniana,11535277,LSU,1914,10,3,1914-10-03,Louisiana,lincoln,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11535277,-92.66494598,32.60565502,county_centroid,N,N,Y,,,,,,,DB,
munsoniana,22620226,KANU,1969,4,21,1969-04-21,Kansas,Wilson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620226,-95.84753,37.53339,geo_referenced,Y,N,Y,67,17,,,,,DB,
munsoniana,16080190,FLAS,2010,6,4,2010-06-04,Georgia,peach,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080190,-83.83366018,32.57429119,county_centroid,N,Y,Y,89,19,,,,,DB,
munsoniana,6816192,GMUF,1979,4,19,1979-04-19,Virginia,prince william,https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816192,-77.48393684,38.70821642,county_centroid,Y,N,Y,65,11,,,,,DB,
munsoniana,12595680,EKY,1999,7,19,1999-07-19,Kentucky,fleming,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12595680,-83.68285734,38.37367748,county_centroid,N,N,Y,,,,,,,DB,
texana,13497916,TEX,1995,3,14,1995-03-14,Texas,GOLIAD,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497916,-97.313333,28.866667,geo_referenced,Y,N,Y,67,17,,,,,SC,
texana,19452747,UCHT,2002,3,16,2002-03-16,Texas,goliad,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452747,-97.42760509,28.65732462,county_centroid,Y,N,Y,65,11,,,,,SC,date
texana,11535474,LSU,1945,5,30,1945-05-30,Texas,wilson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11535474,-98.08359605,29.17861779,county_centroid,N,N,Y,,,,,,,SC,
texana,13508013,TEX,2004,3,31,2004-03-31,Texas,Victoria,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13508013,-96.986833,28.617139,geo_referenced,N,N,Y,,,,,,,SC,
texana,13615008,TEX,2008,7,15,2008-07-15,Texas,Brooks,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13615008,-98.324167,26.8155,geo_referenced,N,N,Y,,,,,,,SC,
texana,13283622,TENN,2002,3,16,2002-03-16,Texas,goliad,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283622,-97.42760509,28.65732462,county_centroid,Y,N,Y,65,11,,,,,SC,date
texana,13574012,TEX,1953,4,3,1953-04-03,Texas,kenedy,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13574012,-97.74774243,26.93197368,county_centroid,N,N,Y,,,,,,,SC,
texana,7444296,NCSC,1945,5,30,1945-05-30,Texas,wilson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7444296,-98.08359605,29.17861779,county_centroid,N,N,Y,,,,,,,SC,date
texana,16080392,FLAS,2012,6,21,2012-06-21,Texas,Burnet,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080392,-98.37465,30.7511667,geo_referenced,N,N,Y,,,,,,,SC,
texana,13497912,TEX,1929,0,0,1929-00-00,Texas,kleberg,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497912,-97.76652034,27.44342002,county_centroid,Y,N,Y,67,15,,,,,SC,
texana,5734266,LSU,1984,2,25,1984-02-25,Texas,bexar,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734266,-98.52547249,29.45110519,county_centroid,Y,N,Y,65,10,,,,,SC,
texana,13497918,TEX,1937,3,1,1937-03-01,Texas,gonzales,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497918,-97.49800186,29.45523463,county_centroid,N,N,Y,,,,,,,SC,
texana,13626407,TEX,2007,6,11,2007-06-11,TEXAS,Wilson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13626407,-98.111306,29.174472,geo_referenced,N,N,Y,,,,,,,SC,
texana,19452746,UCHT,2002,3,16,2002-03-16,Texas,goliad,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452746,-97.42760509,28.65732462,county_centroid,Y,N,Y,65,11,,,,,SC,date
texana,20375067,DES,2015,3,27,2015-03-27,Texas,Wilson County,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20375067,-98.24034,29.07929,geo_referenced,N,Y,Y,89,15,,,,,SC,date
texana,13497919,TEX,1930,3,29,1930-03-29,Texas,victoria,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497919,-96.97743574,28.79016418,county_centroid,N,N,Y,,,,,,,SC,
texana,13426398,LL,1966,3,18,1966-03-18,Texas,starr,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13426398,-98.74476286,26.569175,county_centroid,Y,N,Y,67,17,,,,,SC,
texana,19452744,UCHT,2002,3,16,2002-03-16,Texas,goliad,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452744,-97.42760509,28.65732462,county_centroid,Y,N,Y,65,15,,,,,SC,date
texana,16080452,FLAS,2012,7,10,2012-07-10,Texas,mason,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080452,-99.24229061,30.71288723,county_centroid,N,N,Y,,,,,,,SC,
texana,16080391,FLAS,2012,6,21,2012-06-21,Texas,Burnet,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080391,-98.37465,30.7511667,geo_referenced,N,N,Y,,,,,,,SC,
texana,16080393,FLAS,2012,6,21,2012-06-21,Texas,Llano,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080393,-98.8257833,30.7134833,geo_referenced,N,N,Y,,,,,,,SC,
texana,16080394,FLAS,2012,6,21,2012-06-21,Texas,Llano,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080394,-98.8257833,30.7134833,geo_referenced,N,N,Y,,,,,,,SC,
texana,16080390,FLAS,2012,6,21,2012-06-21,Texas,Burnet,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080390,-98.37465,30.7511667,geo_referenced,N,N,Y,,,,,,,SC,
texana,13625173,TEX,2001,9,17,2001-09-17,Texas,WILSON,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13625173,-98.176944,29.092222,geo_referenced,N,N,Y,,,,,,,SC,
texana,13497914,TEX,1931,2,21,1931-02-21,Texas,llano,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497914,-98.68997391,30.70058622,county_centroid,Y,N,Y,65,10,Y,two collection dates,,,SC,
texana,13497913,TEX,1928,5,14,1928-05-14,Texas,kenedy,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497913,-97.74774243,26.93197368,county_centroid,Y,N,Y,67,15,,,,,SC,
texana,20277239,CLEMS,1987,7,26,1987-07-26,Texas,goliad,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20277239,-97.42760509,28.65732462,county_centroid,N,N,Y,,,,,,,SC,
texana,16561207,BRIT,1945,5,30,1945-05-30,Texas,Wilson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16561207,-98.086573,29.174006,geo_referenced,N,N,Y,,,,,,,SC,
texana,13574013,TEX,1961,4,3,1961-04-03,Texas,brooks,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13574013,-98.22451572,27.03884859,county_centroid,N,Y,Y,89,19,,,,,SC,
texana,13497915,TEX,1995,3,13,1995-03-13,Texas,BEXAR,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497915,-98.422222,29.191667,geo_referenced,Y,N,Y,67,15,,,,,SC,
texana,13508659,TEX,2003,10,15,2003-10-15,Texas,Refugio,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13508659,-97.155017,28.4818,geo_referenced,N,N,Y,,,,,,,SC,
texana,13508661,TEX,2004,4,1,2004-04-01,Texas,Refugio,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13508661,-97.191417,28.478972,geo_referenced,N,N,Y,,,,,,,SC,
texana,13497917,TEX,1933,4,17,1933-04-17,Texas,bastrop,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497917,-97.31850459,30.09957763,county_centroid,Y,N,Y,89,17,,,,,SC,
texana,13508660,TEX,2003,10,20,2003-10-20,Texas,Goliad,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13508660,-97.251233,28.646867,geo_referenced,N,N,Y,,,,,,,DB,
texana,13422312,LL,1949,4,26,1949-04-26,Texas,brooks,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13422312,-98.22451572,27.03884859,county_centroid,N,N,Y,,,,,,,DB,
texana,13574014,TEX,1992,5,24,1992-05-24,Texas,Bexar,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13574014,-98.451111,29.176944,geo_referenced,N,N,Y,,,,,,,DB,
texana,13622294,TEX,2007,6,11,2007-06-11,Texas,Wilson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13622294,-98.111056,29.174889,geo_referenced,N,N,Y,,,,,,,DB,
texana,13618943,TEX,2004,4,21,2004-04-21,Texas,Goliad,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13618943,-97.245778,28.644667,geo_referenced,N,N,Y,,,,,,,DB,
texana,13508662,TEX,2003,10,16,2003-10-16,Texas,Goliad,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13508662,-97.246667,28.644467,geo_referenced,N,N,Y,,,,,,,DB,
maritima,20412431,PH,1895,8,26,1895-08-26,Delaware,sussex,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412431,-75.40668896,38.66573496,county_centroid,N,N,Y,,,,,,,SC,
maritima,20412767,PH,1863,8,6,1863-08-06,New Jersey,ocean,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412767,-74.28385628,39.91416146,county_centroid,N,N,Y,,,,,,,SC,
maritima,17184397,NY,1909,5,16,1909-05-16,New Jersey,Middlesex Co.,https://midwestherbaria.org/portal/collections/individual/index.php?occid=17184397,-74.332092,40.434273,geo_referenced,Y,N,Y,67,17,,,,,SC,
maritima,20412406,PH,1915,NA,NA,,Pennsylvania,bucks,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412406,-75.10510737,40.34553954,county_centroid,,,,,,Y,no image,,,SC,
maritima,20412833,PH,1938,7,31,1938-07-31,New Jersey,atlantic,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412833,-74.67417523,39.4805908,county_centroid,N,Y,Y,89,19,,,,,SC,
maritima,24089116,VT,1986,8,16,1986-08-16,Connecticut,New London,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24089116,-72.02754,41.35785,geo_referenced,N,Y,Y,89,19,,,,,SC,
maritima,20412415,PH,1910,7,19,1910-07-19,New Jersey,Ocean,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412415,-74.068193,40.08304,geo_referenced,N,Y,Y,89,19,,,,,SC,
maritima,15369784,NCU,1971,9,30,1971-09-30,Delaware,sussex,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369784,-75.40668896,38.66573496,county_centroid,N,Y,Y,89,19,,,,,SC,
maritima,15020806,NY,2015,9,19,2015-09-19,New Jersey,Monmouth Co.,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15020806,-74.004006,40.471892,geo_referenced,N,Y,Y,89,19,,,,,SC,
maritima,17193164,NY,1892,5,8,1892-05-08,New York,Richmond Co.,https://midwestherbaria.org/portal/collections/individual/index.php?occid=17193164,-74.1782,40.612604,geo_referenced,Y,N,Y,65,9,,,,,SC,
maritima,13273986,TENN,2001,5,14,2001-05-14,Massachusetts,essex,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273986,-70.97771424,42.66979675,county_centroid,Y,N,Y,65,17,,,,,SC,
maritima,21371568,DOV,1999,4,26,1999-04-26,Delaware,sussex,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21371568,-75.40668896,38.66573496,county_centroid,Y,N,Y,65,9,,,,,SC,
maritima,20412843,PH,1934,6,3,1934-06-03,New Jersey,Cumberland,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412843,-74.974485,39.314178,geo_referenced,N,Y,Y,89,19,,,,,SC,
maritima,24059553,VT,1906,5,20,1906-05-20,Massachusetts,Nantucket,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24059553,-70.11468,41.31079,geo_referenced,Y,N,Y,65,9,,,,,SC,
maritima,24121162,VT,1897,5,23,1897-05-23,Massachusetts,Suffolk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24121162,-70.99732,42.42183,geo_referenced,Y,N,Y,65,15,,,,,SC,
maritima,20412798,PH,1899,8,28,1899-08-28,New Jersey,camden,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412798,-74.9467993,39.79757601,county_centroid,Y,N,Y,65,15,Y,two collection dates,,,SC,
maritima,20412790,PH,1886,5,9,1886-05-09,New Jersey,Mercer,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412790,-74.72381,40.2167,geo_referenced,Y,N,Y,67,15,,,,,SC,
maritima,20412838,PH,NA,NA,NA,0000-00-00,New Jersey,Atlantic,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412838,-74.422927,39.364283,geo_referenced,N,Y,Y,89,19,,,,,SC,
maritima,20412752,PH,1930,5,2,1930-05-02,New Jersey,Burlington,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412752,-74.85724,39.853549,geo_referenced,Y,N,N,65,0,,,,,SC,
maritima,20412795,PH,1916,5,14,1916-05-14,New Jersey,Middlesex,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412795,-74.365427,40.414829,geo_referenced,Y,N,Y,65,9,,,,,SC,
maritima,17198149,NY,1968,5,17,1968-05-17,New York,Suffolk Co.,https://midwestherbaria.org/portal/collections/individual/index.php?occid=17198149,-73.119842,40.65445,geo_referenced,Y,N,Y,65,15,,,,,SC,
maritima,20412835,PH,1934,6,17,1934-06-17,New Jersey,Atlantic,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412835,-74.513614,39.339578,geo_referenced,N,Y,Y,89,19,,,,,SC,
maritima,20412812,PH,1907,9,10,1907-09-10,New Jersey,cape may,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412812,-74.80786238,39.15103809,county_centroid,N,Y,Y,89,19,,,,,SC,
maritima,17182649,NY,NA,NA,NA,,Massachusetts,Essex Co.,https://midwestherbaria.org/portal/collections/individual/index.php?occid=17182649,-70.841161,42.67926,geo_referenced,Y,N,Y,65,11,Y,two collection dates,,,SC,
maritima,12547821,CHRB,1969,7,1,1969-07-01,New York,suffolk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12547821,-72.84617815,40.86685832,county_centroid,N,Y,Y,89,19,,,,,SC,
maritima,24508016,CHRB,1985,4,20,1985-04-20,New Jersey,atlantic,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24508016,-74.67417523,39.4805908,county_centroid,Y,N,N,65,0,,,,,SC,
maritima,20412771,PH,1940,5,9,1940-05-09,New Jersey,Camden,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412771,-75.01878,39.891501,geo_referenced,Y,N,Y,65,10,,,,,SC,
maritima,20412811,PH,1907,9,13,1907-09-13,New Jersey,Cape May,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412811,-74.795085,39.010898,geo_referenced,N,N,Y,,,,,,,SC,
maritima,21371577,DOV,1932,NA,NA,,Maryland,worcester,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21371577,-75.34420461,38.2264833,county_centroid,,,,,,Y,no image,,,SC,
maritima,20010746,NY,1887,8,0,1887-08-00,New Jersey,,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20010746,-73.989861,40.443164,geo_referenced,N,Y,Y,89,19,,,,,SC,
maritima,17200168,NY,1928,8,1,1928-08-01,New Jersey,Cape May Co.,https://midwestherbaria.org/portal/collections/individual/index.php?occid=17200168,-74.817464,38.988244,geo_referenced,N,N,Y,,,,,,,SC,
maritima,24508025,CHRB,1938,5,24,1938-05-24,New Jersey,burlington,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24508025,-74.6657928,39.8845274,county_centroid,N,Y,Y,89,19,,,,,SC,
maritima,17192911,NY,1873,5,0,1873-05-00,New York,Suffolk Co.,https://midwestherbaria.org/portal/collections/individual/index.php?occid=17192911,-72.618295,40.970488,geo_referenced,Y,N,Y,65,9,Y,two collection dates,,,SC,
maritima,20412809,PH,1937,7,21,1937-07-21,New Jersey,Cape May,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412809,-74.714781,39.12306,geo_referenced,Y,N,Y,89,19,,,,,SC,
maritima,24051683,VT,1906,5,20,1906-05-20,Massachusetts,Nantucket,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24051683,-70.11468,41.31079,geo_referenced,Y,N,N,65,0,,,,,SC,
maritima,12547830,CHRB,1953,6,30,1953-06-30,New Jersey,ocean,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12547830,-74.28385628,39.91416146,county_centroid,N,Y,Y,89,19,,,,,DB,
maritima,20412436,PH,1947,6,22,1947-06-22,New York,Suffolk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412436,-71.855806,41.071422,geo_referenced,N,Y,Y,89,19,,,,,DB,
maritima,24107513,VT,1895,6,21,1895-06-21,Massachusetts,Nantucket,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24107513,-70.11468,41.31079,geo_referenced,N,Y,Y,89,19,,,,,DB,
maritima,20412751,PH,1932,7,8,1932-07-08,New Jersey,burlington,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412751,-74.6657928,39.8845274,county_centroid,N,Y,Y,89,19,,,,,DB,
maritima,20412808,PH,1935,7,6,1935-07-06,New Jersey,Cape May,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412808,-74.717662,39.101225,geo_referenced,N,N,Y,,,,,,,DB,
maritima,20412418,PH,1936,6,17,1936-06-17,New Jersey,Ocean,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412418,-74.222918,39.753175,geo_referenced,N,Y,Y,89,19,,,,,DB,
maritima,17200603,NY,1927,5,21,1927-05-21,New York,Suffolk Co.,https://midwestherbaria.org/portal/collections/individual/index.php?occid=17200603,-73.346005,40.902488,geo_referenced,Y,N,Y,67,17,,,,,DB,
maritima,19212151,UCHT,2002,3,18,2002-03-18,Connecticut,tolland,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212151,-72.33707029,41.85916105,county_centroid,N,Y,Y,89,19,,,,,DB,date
maritima,20412403,PH,1900,NA,NA,,Pennsylvania,bucks,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412403,-75.10510737,40.34553954,county_centroid,,,,,,Y,no image,,,DB,
maritima,12548005,CHRB,1985,4,20,1985-04-20,New Jersey,atlantic,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12548005,-74.67417523,39.4805908,county_centroid,Y,N,Y,61,0,,,,,DB,
maritima,20412766,PH,1877,6,NA,1877-06-00,New Jersey,Camden,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412766,-74.887386,39.769838,geo_referenced,Y,N,Y,65,17,,,,,DB,
maritima,24122092,VT,1921,5,13,1921-05-13,Massachusetts,Essex,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24122092,-71.1911,42.73394,geo_referenced,Y,N,Y,65,0,,,,,DB,
maritima,16080423,FLAS,2012,7,9,2012-07-09,Massachusetts,Barnstable,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080423,-70.5092,41.5516333,geo_referenced,N,Y,Y,89,19,,,,,DB,
maritima,24766351,NY,1886,5,0,1886-05-00,New York,Queens Co.,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24766351,-73.82849,40.7617,geo_referenced,Y,N,Y,65,11,,,,,DB,
maritima,20412789,PH,1950,4,16,1950-04-16,New Jersey,Mercer,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412789,-74.580873,40.138259,geo_referenced,Y,N,Y,67,17,,,,,DB,
